state,district,year,variable,value
Sabah,Tongod,2018,physical,96
Sabah,Tuaran,2018,physical,184
Sabah,Overall,2018,physical,8700
Sarawak,Bau,2018,physical,175
Sarawak,Belaga,2018,physical,22
Sarawak,Betong,2018,physical,567
Sarawak,Bintulu,2018,physical,560
Sarawak,Dalat,2018,physical,98
Sarawak,Daro,2018,physical,28
Sarawak,Julau,2018,physical,35
Sarawak,Kanowit,2018,physical,46
Sarawak,Kapit,2018,physical,285
Sarawak,Kota Samarahan,2018,physical,612
Sarawak,Kuching,2018,physical,2577
Sarawak,Limbang,2018,physical,204
Sarawak,Lubok Antu,2018,physical,7
Sarawak,Lundu,2018,physical,83
Sarawak,Maradong,2018,physical,110
Sarawak,Marudi,2018,physical,7
Sarawak,Matu,2018,physical,34
Sarawak,Miri,2018,physical,1209
Sarawak,Mukah,2018,physical,343
Sarawak,Pakan,2018,physical,47
Sarawak,Saratok,2018,physical,14
Sarawak,Sarikei,2018,physical,322
Sarawak,Selangau,2018,physical,11
Sarawak,Serian,2018,physical,251
Sarawak,Sibu,2018,physical,1001
Sarawak,Simunjan,2018,physical,94
Sarawak,Song,2018,physical,40
Sarawak,Sri Aman,2018,physical,421
Sarawak,Tatau,2018,physical,34
Sarawak,Overall,2018,physical,9371
Selangor,Gombak,2018,physical,3528
Selangor,Hulu Langat,2018,physical,5142
Selangor,Hulu Selangor,2018,physical,1807
Selangor,Klang,2018,physical,5910
Selangor,Kuala Langat,2018,physical,1742
Selangor,Kuala Selangor,2018,physical,2039
Selangor,Petaling,2018,physical,3079
Selangor,Sabak Bernam,2018,physical,1037
Selangor,Sepang,2018,physical,1245
Selangor,Shah Alam,2018,physical,2285
Selangor,Subang Jaya,2018,physical,3381
Selangor,Overall,2018,physical,31195
Terengganu,Besut,2018,physical,1179
Terengganu,Dungun,2018,physical,902
Terengganu,Hulu Terengganu,2018,physical,556
Terengganu,Kemaman,2018,physical,1205
Terengganu,Kuala Terengganu,2018,physical,2111
Terengganu,Marang,2018,physical,875
Terengganu,Setiu,2018,physical,503
Terengganu,Overall,2018,physical,7331
W.P Kuala Lumpur,W.P Kuala Lumpur,2018,physical,13132
W.P Labuan,W.P Labuan,2018,physical,396
W.P Putrajaya,W.P Putrajaya,2018,physical,199
 Overall,Overall,2018,physical,175958
Johor,Batu Pahat,2019,physical,3310
Johor,Johor Bahru,2019,physical,6855
Johor,Kluang,2019,physical,2275
Johor,Kota Tinggi,2019,physical,1657
Johor,Kulaijaya,2019,physical,1530
Johor,Ledang,2019,physical,1327
Johor,Mersing,2019,physical,677
Johor,Muar,2019,physical,2443
Johor,Pontian,2019,physical,1473
Johor,Segamat,2019,physical,1904
Johor,Overall,2019,physical,23451
Kedah,Baling,2019,physical,1377
Kedah,Bandar Baharu,2019,physical,687
Kedah,Kota Setar,2019,physical,2854
Kedah,Kuala Muda,2019,physical,4915
Kedah,Kubang Pasu,2019,physical,2107
Kedah,Kulim,2019,physical,2676
Kedah,Padang Terap,2019,physical,603
Kedah,Pendang,2019,physical,805
Kedah,Pokok Sena,2019,physical,460
Kedah,Pulau Langkawi,2019,physical,631
Kedah,Sik,2019,physical,676
Kedah,Yan,2019,physical,584
Kedah,Overall,2019,physical,18375
Kelantan,Jajahah Jeli,2019,physical,445
Kelantan,Bachok,2019,physical,936
Kelantan,Gua Musang,2019,physical,589
Kelantan,Kota Bharu,2019,physical,3077
Kelantan,Kuala Krai,2019,physical,861
Kelantan,Machang,2019,physical,760
Kelantan,Pasir Mas,2019,physical,1477
Kelantan,Pasir Puteh,2019,physical,1128
Kelantan,Tanah Merah,2019,physical,797
Kelantan,Tumpat,2019,physical,1314
Kelantan,Overall,2019,physical,11384
Melaka,Alor Gajah,2019,physical,2575
Melaka,Jasin,2019,physical,2189
Melaka,Melaka Tengah,2019,physical,5133
Melaka,Overall,2019,physical,9897
Negeri Sembilan,Jelebu,2019,physical,392
Negeri Sembilan,Jempol,2019,physical,1131
Negeri Sembilan,Kuala Pilah,2019,physical,738
Negeri Sembilan,Port Dickson,2019,physical,1235
Negeri Sembilan,Rembau,2019,physical,575
Negeri Sembilan,Seremban,2019,physical,4813
Negeri Sembilan,Tampin,2019,physical,1033
Negeri Sembilan,Overall,2019,physical,9917
Pahang,Bentong,2019,physical,967
Pahang,Bera,2019,physical,781
Pahang,Cameron Highlands,2019,physical,169
Pahang,Jerantut,2019,physical,879
Pahang,Kuantan,2019,physical,3575
Pahang,Lipis,2019,physical,744
Pahang,Maran,2019,physical,907
Pahang,Pekan,2019,physical,954
Pahang,Raub,2019,physical,667
Pahang,Rompin,2019,physical,761
Pahang,Temerloh,2019,physical,1377
Pahang,Overall,2019,physical,11781
Perak,Batang Padang,2019,physical,1301
Perak,Hilir Perak,2019,physical,1584
Perak,Hulu Perak,2019,physical,501
Perak,Kampar,2019,physical,722
Perak,Kerian,2019,physical,1208
Perak,Kinta,2019,physical,5095
Perak,Kuala Kangsar,2019,physical,1462
Perak,Larut/ Matang/ Selama,2019,physical,2465
Perak,Manjung,2019,physical,1821
Perak,Perak Tengah,2019,physical,799
Perak,Bagan Datuk,2019,physical,0
Perak,Overall,2019,physical,16958
Perlis,Perlis,2019,physical,2281
Pulau Pinang,Barat Daya,2019,physical,1475
Pulau Pinang,Seberang Perai Selatan,2019,physical,1477
Pulau Pinang,Seberang Perai Tengah,2019,physical,2958
Pulau Pinang,Seberang Perai Utara,2019,physical,2787
Pulau Pinang,Timur Laut,2019,physical,4594
Pulau Pinang,Overall,2019,physical,13291
Sabah,Beaufort,2019,physical,436
Sabah,Beluran,2019,physical,122
Sabah,Kemabong,2019,physical,7
Sabah,Keningau,2019,physical,451
Sabah,Kota Belud,2019,physical,441
Sabah,Kota Kinabalu,2019,physical,1657
Sabah,Kota Kinabatangan,2019,physical,144
Sabah,Kota Marudu,2019,physical,261
Sabah,Kuala Penyu,2019,physical,51
Sabah,Kudat,2019,physical,516
Sabah,Kunak,2019,physical,85
Sabah,Lahad Datu,2019,physical,377
Sabah,Matunggong,2019,physical,61
Sabah,Membakut,2019,physical,67
Sabah,Menumbok,2019,physical,34
Sabah,Nabawan,2019,physical,132
Sabah,Papar,2019,physical,379
Sabah,Penampang,2019,physical,253
Sabah,Pitas,2019,physical,168
Sabah,Putatan,2019,physical,224
Sabah,Ranau,2019,physical,292
Sabah,Sandakan,2019,physical,919
Sabah,Semporna,2019,physical,452
Sabah,Sipitang,2019,physical,100
Sabah,Sook,2019,physical,69
Sabah,Tamparuli,2019,physical,279
Sabah,Tawau,2019,physical,922
Sabah,Telupid,2019,physical,51
Sabah,Tenom,2019,physical,207
Sabah,Tuaran,2019,physical,211
Sabah,Overall,2019,physical,9640
Sarawak,Bau,2019,physical,193
Sarawak,Belaga,2019,physical,16
Sarawak,Betong,2019,physical,606
Sarawak,Bintulu,2019,physical,631
Sarawak,Dalat,2019,physical,97
Sarawak,Daro,2019,physical,26
Sarawak,Julau,2019,physical,32
Sarawak,Kanowit,2019,physical,58
Sarawak,Kapit,2019,physical,318
Sarawak,Kota Samarahan,2019,physical,665
Sarawak,Kuching,2019,physical,2937
Sarawak,Limbang,2019,physical,215
Sarawak,Lubok Antu,2019,physical,1
Sarawak,Lundu,2019,physical,94
Sarawak,Maradong,2019,physical,109
Sarawak,Marudi,2019,physical,1
Sarawak,Miri,2019,physical,1389
Sarawak,Mukah,2019,physical,362
Sarawak,Pakan,2019,physical,46
Sarawak,Saratok,2019,physical,12
Sarawak,Sarikei,2019,physical,339
Sarawak,Selangau,2019,physical,7
Sarawak,Serian,2019,physical,301
Sarawak,Sibu,2019,physical,1125
Sarawak,Simunjan,2019,physical,92
Sarawak,Song,2019,physical,34
Sarawak,Sri Aman,2019,physical,438
Sarawak,Tatau,2019,physical,29
Sarawak,Overall,2019,physical,10352
Selangor,Gombak,2019,physical,4018
Selangor,Hulu Langat,2019,physical,5742
Selangor,Hulu Selangor,2019,physical,2022
Selangor,Klang,2019,physical,6772
Selangor,Kuala Langat,2019,physical,1923
Selangor,Kuala Selangor,2019,physical,2314
Selangor,Petaling,2019,physical,3338
Selangor,Sabak Bernam,2019,physical,1123
Selangor,Sepang,2019,physical,1338
Selangor,Shah Alam,2019,physical,2578
Selangor,Subang Jaya,2019,physical,4062
Selangor,Overall,2019,physical,35230
Terengganu,Besut,2019,physical,1333
Terengganu,Dungun,2019,physical,973
Terengganu,Hulu Terengganu,2019,physical,596
Terengganu,Kemaman,2019,physical,1363
Terengganu,Kuala Terengganu,2019,physical,2400
Terengganu,Marang,2019,physical,945
Terengganu,Setiu,2019,physical,569
Terengganu,Overall,2019,physical,8179
W.P Kuala Lumpur,W.P Kuala Lumpur,2019,physical,14786
W.P Labuan,W.P Labuan,2019,physical,451
 Overall,Overall,2019,physical,196388
Johor,Batu Pahat,2020,physical,3555
Johor,Johor Bahru,2020,physical,7392
Johor,Kluang,2020,physical,2478
Johor,Kota Tinggi,2020,physical,1801
Johor,Kulaijaya,2020,physical,1646
Johor,Ledang,2020,physical,1431
Johor,Mersing,2020,physical,749
Johor,Muar,2020,physical,2614
Johor,Pontian,2020,physical,1584
Johor,Segamat,2020,physical,2107
Johor,Overall,2020,physical,25357
Kedah,Baling,2020,physical,1479
Kedah,Bandar Baharu,2020,physical,720
Kedah,Kota Setar,2020,physical,3209
Kedah,Kuala Muda,2020,physical,5408
Kedah,Kubang Pasu,2020,physical,2250
Kedah,Kulim,2020,physical,2942
Kedah,Padang Terap,2020,physical,667
Kedah,Pendang,2020,physical,927
Kedah,Pokok Sena,2020,physical,516
Kedah,Pulau Langkawi,2020,physical,695
Kedah,Sik,2020,physical,732
Kedah,Yan,2020,physical,640
Kedah,Overall,2020,physical,20185
Kelantan,Jajahah Jeli,2020,physical,491
Kelantan,Bachok,2020,physical,1063
Kelantan,Gua Musang,2020,physical,703
Kelantan,Kota Bharu,2020,physical,3367
Kelantan,Kuala Krai,2020,physical,961
Kelantan,Machang,2020,physical,900
Kelantan,Pasir Mas,2020,physical,1645
Kelantan,Pasir Puteh,2020,physical,1254
Kelantan,Tanah Merah,2020,physical,892
Kelantan,Tumpat,2020,physical,1501
Kelantan,Overall,2020,physical,12777
Melaka,Alor Gajah,2020,physical,2744
Melaka,Jasin,2020,physical,2304
Melaka,Melaka Tengah,2020,physical,5596
Melaka,Overall,2020,physical,10644
Negeri Sembilan,Jelebu,2020,physical,420
Negeri Sembilan,Jempol,2020,physical,1216
Negeri Sembilan,Kuala Pilah,2020,physical,809
Negeri Sembilan,Port Dickson,2020,physical,1332
Negeri Sembilan,Rembau,2020,physical,637
Negeri Sembilan,Seremban,2020,physical,5219
Negeri Sembilan,Tampin,2020,physical,1109
Negeri Sembilan,Overall,2020,physical,10742
Pahang,Bentong,2020,physical,1028
Pahang,Bera,2020,physical,826
Pahang,Cameron Highlands,2020,physical,183
Pahang,Jerantut,2020,physical,948
Pahang,Kuantan,2020,physical,3909
Pahang,Lipis,2020,physical,781
Pahang,Maran,2020,physical,972
Pahang,Pekan,2020,physical,1020
Pahang,Raub,2020,physical,718
Pahang,Rompin,2020,physical,810
Pahang,Temerloh,2020,physical,1501
Pahang,Overall,2020,physical,12696
Perak,Batang Padang,2020,physical,1418
Perak,Hilir Perak,2020,physical,1732
Perak,Hulu Perak,2020,physical,542
Perak,Kampar,2020,physical,813
Perak,Kerian,2020,physical,1358
Perak,Kinta,2020,physical,5588
Perak,Kuala Kangsar,2020,physical,1622
Perak,Larut/ Matang/ Selama,2020,physical,2791
Perak,Manjung,2020,physical,2016
Perak,Perak Tengah,2020,physical,877
Perak,Bagan Datuk,2020,physical,0
Perak,Overall,2020,physical,18757
Perlis,Perlis,2020,physical,2576
Pulau Pinang,Barat Daya,2020,physical,1570
Pulau Pinang,Seberang Perai Selatan,2020,physical,1599
Pulau Pinang,Seberang Perai Tengah,2020,physical,3225
Pulau Pinang,Seberang Perai Utara,2020,physical,2940
Pulau Pinang,Timur Laut,2020,physical,4944
Pulau Pinang,Overall,2020,physical,14278
Sabah,Beaufort,2020,physical,460
Sabah,Beluran,2020,physical,137
Sabah,Kemabong,2020,physical,8
Sabah,Keningau,2020,physical,491
Sabah,Kota Belud,2020,physical,469
Sabah,Kota Kinabalu,2020,physical,1769
Sabah,Kota Kinabatangan,2020,physical,161
Sabah,Kota Marudu,2020,physical,276
Sabah,Kuala Penyu,2020,physical,70
Sabah,Kudat,2020,physical,535
Sabah,Kunak,2020,physical,101
Sabah,Lahad Datu,2020,physical,407
Sabah,Matunggong,2020,physical,71
Sabah,Membakut,2020,physical,78
Sabah,Menumbok,2020,physical,34
Sabah,Nabawan,2020,physical,138
Sabah,Papar,2020,physical,399
Sabah,Penampang,2020,physical,285
Sabah,Pitas,2020,physical,175
Sabah,Putatan,2020,physical,261
Sabah,Ranau,2020,physical,317
Sabah,Sandakan,2020,physical,994
Sabah,Semporna,2020,physical,482
Sabah,Sipitang,2020,physical,107
Sabah,Tambunan,2020,physical,189
Sabah,Tamparuli,2020,physical,281
Sabah,Tawau,2020,physical,966
Sabah,Telupid,2020,physical,54
Sabah,Tenom,2020,physical,219
Sabah,Tongod,2020,physical,116
Sabah,Tuaran,2020,physical,225
Sabah,Overall,2020,physical,10350
Sarawak,Bau,2020,physical,215
Sarawak,Belaga,2020,physical,17
Sarawak,Betong,2020,physical,655
Sarawak,Bintulu,2020,physical,689
Sarawak,Dalat,2020,physical,102
Sarawak,Daro,2020,physical,33
Sarawak,Julau,2020,physical,34
Sarawak,Kanowit,2020,physical,74
Sarawak,Kapit,2020,physical,354
Sarawak,Kota Samarahan,2020,physical,712
Sarawak,Kuching,2020,physical,3197
Sarawak,Lawas,2020,physical,174
Sarawak,Limbang,2020,physical,237
Sarawak,Lubok Antu,2020,physical,1
Sarawak,Lundu,2020,physical,104
Sarawak,Maradong,2020,physical,118
Sarawak,Marudi,2020,physical,4
Sarawak,Matu,2020,physical,28
Sarawak,Miri,2020,physical,1551
Sarawak,Mukah,2020,physical,375
Sarawak,Pakan,2020,physical,57
Sarawak,Saratok,2020,physical,19
Sarawak,Sarikei,2020,physical,358
Sarawak,Selangau,2020,physical,11
Sarawak,Serian,2020,physical,321
Sarawak,Sibu,2020,physical,1251
Sarawak,Simunjan,2020,physical,98
Sarawak,Song,2020,physical,41
Sarawak,Sri Aman,2020,physical,458
Sarawak,Overall,2020,physical,11320
Selangor,Gombak,2020,physical,4362
Selangor,Hulu Langat,2020,physical,6172
Selangor,Hulu Selangor,2020,physical,2192
Selangor,Klang,2020,physical,7272
Selangor,Kuala Langat,2020,physical,2108
Selangor,Kuala Selangor,2020,physical,2517
Selangor,Petaling,2020,physical,3548
Selangor,Sabak Bernam,2020,physical,1253
Selangor,Sepang,2020,physical,1428
Selangor,Shah Alam,2020,physical,2849
Selangor,Subang Jaya,2020,physical,4512
Selangor,Overall,2020,physical,38213
Terengganu,Besut,2020,physical,1400
Terengganu,Dungun,2020,physical,1056
Terengganu,Hulu Terengganu,2020,physical,622
Terengganu,Kemaman,2020,physical,1466
Terengganu,Kuala Terengganu,2020,physical,2613
Terengganu,Marang,2020,physical,993
Terengganu,Setiu,2020,physical,618
Terengganu,Overall,2020,physical,8768
W.P Kuala Lumpur,W.P Kuala Lumpur,2020,physical,15966
W.P Labuan,W.P Labuan,2020,physical,482
W.P Putrajaya,W.P Putrajaya,2020,physical,605
 Overall,Overall,2020,physical,213716
Johor,Batu Pahat,2021,physical,3741
Johor,Johor Bahru,2021,physical,7852
Johor,Kluang,2021,physical,2638
Johor,Kota Tinggi,2021,physical,1879
Johor,Kulaijaya,2021,physical,1717
Johor,Ledang,2021,physical,1492
Johor,Mersing,2021,physical,798
Johor,Muar,2021,physical,2702
Johor,Pontian,2021,physical,1720
Johor,Segamat,2021,physical,2198
Johor,Overall,2021,physical,26737
Kedah,Baling,2021,physical,1566
Kedah,Bandar Baharu,2021,physical,747
Kedah,Kota Setar,2021,physical,3468
Kedah,Kuala Muda,2021,physical,5673
Kedah,Kubang Pasu,2021,physical,2397
Kedah,Kulim,2021,physical,3091
Kedah,Padang Terap,2021,physical,723
Kedah,Pendang,2021,physical,1009
Kedah,Pokok Sena,2021,physical,552
Kedah,Pulau Langkawi,2021,physical,773
Kedah,Sik,2021,physical,775
Kedah,Yan,2021,physical,697
Kedah,Overall,2021,physical,21471
Kelantan,Jajahah Jeli,2021,physical,532
Kelantan,Bachok,2021,physical,1148
Kelantan,Gua Musang,2021,physical,754
Kelantan,Kota Bharu,2021,physical,3611
Kelantan,Kuala Krai,2021,physical,1049
Kelantan,Machang,2021,physical,985
Kelantan,Pasir Mas,2021,physical,1739
Kelantan,Pasir Puteh,2021,physical,1347
Kelantan,Tanah Merah,2021,physical,976
Kelantan,Tumpat,2021,physical,1601
Kelantan,Overall,2021,physical,13742
Melaka,Alor Gajah,2021,physical,2869
Melaka,Jasin,2021,physical,2422
Melaka,Melaka Tengah,2021,physical,5947
Melaka,Overall,2021,physical,11238
Negeri Sembilan,Jelebu,2021,physical,442
Negeri Sembilan,Jempol,2021,physical,1279
Negeri Sembilan,Kuala Pilah,2021,physical,879
Negeri Sembilan,Port Dickson,2021,physical,1444
Negeri Sembilan,Rembau,2021,physical,688
Negeri Sembilan,Seremban,2021,physical,5478
Negeri Sembilan,Tampin,2021,physical,1168
Negeri Sembilan,Overall,2021,physical,11378
Pahang,Bentong,2021,physical,1124
Pahang,Bera,2021,physical,906
Pahang,Cameron Highlands,2021,physical,195
Pahang,Jerantut,2021,physical,1047
Pahang,Kuantan,2021,physical,3966
Pahang,Lipis,2021,physical,830
Pahang,Maran,2021,physical,1074
Pahang,Pekan,2021,physical,1121
Pahang,Raub,2021,physical,767
Pahang,Rompin,2021,physical,870
Pahang,Temerloh,2021,physical,1656
Pahang,Overall,2021,physical,13556
Perak,Bagan Datuk,2021,physical,35
Perak,Batang Padang,2021,physical,1487
Perak,Hilir Perak,2021,physical,1792
Perak,Hulu Perak,2021,physical,578
Perak,Kampar,2021,physical,887
Perak,Kerian,2021,physical,1449
Perak,Kinta,2021,physical,6025
Perak,Kuala Kangsar,2021,physical,1743
Perak,Larut/ Matang/ Selama,2021,physical,3004
Perak,Manjung,2021,physical,2155
Perak,Muallim,2021,physical,19
Perak,Perak Tengah,2021,physical,937
Perak,Overall,2021,physical,20111
Perlis,Perlis,2021,physical,2746
Pulau Pinang,Barat Daya,2021,physical,1698
Pulau Pinang,Seberang Perai Selatan,2021,physical,1744
Pulau Pinang,Seberang Perai Tengah,2021,physical,3506
Pulau Pinang,Seberang Perai Utara,2021,physical,3170
Pulau Pinang,Timur Laut,2021,physical,5021
Pulau Pinang,Overall,2021,physical,15139
Sabah,Beaufort,2021,physical,474
Sabah,Beluran,2021,physical,154
Sabah,Kemabong,2021,physical,9
Sabah,Keningau,2021,physical,518
Sabah,Kota Belud,2021,physical,490
Sabah,Kota Kinabalu,2021,physical,1884
Sabah,Kota Kinabatangan,2021,physical,167
Sabah,Kota Marudu,2021,physical,290
Sabah,Kuala Penyu,2021,physical,73
Sabah,Kudat,2021,physical,549
Sabah,Kunak,2021,physical,105
Sabah,Lahad Datu,2021,physical,446
Sabah,Matunggong,2021,physical,76
Sabah,Membakut,2021,physical,86
Sabah,Menumbok,2021,physical,36
Sabah,Nabawan,2021,physical,145
Sabah,Papar,2021,physical,428
Sabah,Penampang,2021,physical,321
Sabah,Pitas,2021,physical,178
Sabah,Putatan,2021,physical,285
Sabah,Ranau,2021,physical,341
Sabah,Sandakan,2021,physical,1045
Sabah,Semporna,2021,physical,522
Sabah,Sipitang,2021,physical,117
Sabah,Sook,2021,physical,82
Sabah,Tambunan,2021,physical,203
Sabah,Tamparuli,2021,physical,301
Sabah,Tawau,2021,physical,1012
Sabah,Telupid,2021,physical,54
Sabah,Tenom,2021,physical,223
Sabah,Tongod,2021,physical,120
Sabah,Tuaran,2021,physical,251
Sabah,Overall,2021,physical,10985
Sarawak,Bau,2021,physical,245
Sarawak,Belaga,2021,physical,19
Sarawak,Betong,2021,physical,689
Sarawak,Bintulu,2021,physical,737
Sarawak,Dalat,2021,physical,107
Sarawak,Daro,2021,physical,40
Sarawak,Julau,2021,physical,38
Sarawak,Kanowit,2021,physical,92
Sarawak,Kapit,2021,physical,363
Sarawak,Kota Samarahan,2021,physical,760
Sarawak,Kuching,2021,physical,3429
Sarawak,Lawas,2021,physical,194
Sarawak,Limbang,2021,physical,259
Sarawak,Lubok Antu,2021,physical,3
Sarawak,Lundu,2021,physical,115
Sarawak,Maradong,2021,physical,132
Sarawak,Marudi,2021,physical,11
Sarawak,Matu,2021,physical,32
Sarawak,Miri,2021,physical,1670
Sarawak,Mukah,2021,physical,386
Sarawak,Pakan,2021,physical,65
Sarawak,Saratok,2021,physical,41
Sarawak,Sarikei,2021,physical,364
Sarawak,Selangau,2021,physical,14
Sarawak,Serian,2021,physical,350
Sarawak,Sibu,2021,physical,1310
Sarawak,Simunjan,2021,physical,103
Sarawak,Song,2021,physical,44
Sarawak,Sri Aman,2021,physical,473
Sarawak,Tatau,2021,physical,35
Sarawak,Overall,2021,physical,12120
Selangor,Gombak,2021,physical,4649
Selangor,Hulu Langat,2021,physical,6496
Selangor,Hulu Selangor,2021,physical,2306
Selangor,Klang,2021,physical,7639
Selangor,Kuala Langat,2021,physical,2228
Selangor,Kuala Selangor,2021,physical,2609
Selangor,Petaling,2021,physical,3712
Selangor,Sabak Bernam,2021,physical,1304
Selangor,Sepang,2021,physical,1463
Selangor,Shah Alam,2021,physical,3055
Selangor,Subang Jaya,2021,physical,4881
Selangor,Overall,2021,physical,40342
Terengganu,Besut,2021,physical,1498
Terengganu,Dungun,2021,physical,1110
Terengganu,Hulu Terengganu,2021,physical,660
Terengganu,Kemaman,2021,physical,1544
Terengganu,Kuala Terengganu,2021,physical,2798
Terengganu,Marang,2021,physical,1043
Terengganu,Setiu,2021,physical,656
Terengganu,Overall,2021,physical,9309
W.P Kuala Lumpur,W.P Kuala Lumpur,2021,physical,16878
W.P Labuan,W.P Labuan,2021,physical,501
W.P Putrajaya,W.P Putrajaya,2021,physical,779
 Overall,Overall,2021,physical,227032
Johor,Batu Pahat,2018,learning,3063
Johor,Johor Bahru,2018,learning,5316
Johor,Kluang,2018,learning,1569
Johor,Kota Tinggi,2018,learning,1619
Johor,Kulaijaya,2018,learning,1153
Johor,Ledang,2018,learning,962
Johor,Mersing,2018,learning,534
Johor,Muar,2018,learning,1771
Johor,Pontian,2018,learning,1498
Johor,Segamat,2018,learning,1505
Johor,Overall,2018,learning,18990
Kedah,Baling,2018,learning,1089
Kedah,Bandar Baharu,2018,learning,436
Kedah,Kota Setar,2018,learning,2167
Kedah,Kuala Muda,2018,learning,2680
Kedah,Kubang Pasu,2018,learning,1450
Kedah,Kulim,2018,learning,1400
Kedah,Padang Terap,2018,learning,498
Kedah,Pendang,2018,learning,746
Kedah,Pokok Sena,2018,learning,364
Kedah,Pulau Langkawi,2018,learning,523
Kedah,Sik,2018,learning,564
Kedah,Yan,2018,learning,523
Kedah,Overall,2018,learning,12440
Kelantan,Jajahah Jeli,2018,learning,478
Kelantan,Bachok,2018,learning,979
Kelantan,Gua Musang,2018,learning,966
Kelantan,Kota Bharu,2018,learning,2678
Kelantan,Kuala Krai,2018,learning,1144
Kelantan,Machang,2018,learning,875
Kelantan,Pasir Mas,2018,learning,1637
Kelantan,Pasir Puteh,2018,learning,1109
Kelantan,Tanah Merah,2018,learning,1080
Kelantan,Tumpat,2018,learning,1489
Kelantan,Overall,2018,learning,12435
Melaka,Alor Gajah,2018,learning,2026
Melaka,Jasin,2018,learning,1674
Melaka,Melaka Tengah,2018,learning,3891
Melaka,Overall,2018,learning,7591
Negeri Sembilan,Jelebu,2018,learning,313
Negeri Sembilan,Jempol,2018,learning,920
Negeri Sembilan,Kuala Pilah,2018,learning,539
Negeri Sembilan,Port Dickson,2018,learning,871
Negeri Sembilan,Rembau,2018,learning,554
Negeri Sembilan,Seremban,2018,learning,3101
Negeri Sembilan,Tampin,2018,learning,832
Negeri Sembilan,Overall,2018,learning,7130
Pahang,Bentong,2018,learning,552
Pahang,Bera,2018,learning,704
Pahang,Cameron Highlands,2018,learning,185
Pahang,Jerantut,2018,learning,790
Pahang,Kuantan,2018,learning,2951
Pahang,Lipis,2018,learning,562
Pahang,Maran,2018,learning,727
Pahang,Pekan,2018,learning,1140
Pahang,Raub,2018,learning,583
Pahang,Rompin,2018,learning,882
Pahang,Temerloh,2018,learning,1195
Pahang,Overall,2018,learning,10271
Perak,Batang Padang,2018,learning,973
Perak,Hilir Perak,2018,learning,1320
Perak,Kampar,2018,learning,501
Perak,Kerian,2018,learning,1145
Perak,Kinta,2018,learning,3406
Perak,Kuala Kangsar,2018,learning,1697
Perak,Larut/ Matang/ Selama,2018,learning,2403
Perak,Manjung,2018,learning,1439
Perak,Perak Tengah,2018,learning,821
Perak,Bagan Datuk,2018,learning,0
Perak,Overall,2018,learning,14337
Perlis,Perlis,2018,learning,1871
Pulau Pinang,Barat Daya,2018,learning,985
Pulau Pinang,Seberang Perai Selatan,2018,learning,1019
Pulau Pinang,Seberang Perai Tengah,2018,learning,1886
Pulau Pinang,Seberang Perai Utara,2018,learning,1998
Pulau Pinang,Timur Laut,2018,learning,2672
Pulau Pinang,Overall,2018,learning,8560
Sabah,Beaufort,2018,learning,500
Sabah,Beluran,2018,learning,177
Sabah,Kemabong,2018,learning,55
Sabah,Keningau,2018,learning,786
Sabah,Kota Belud,2018,learning,559
Sabah,Kota Kinabalu,2018,learning,2210
Sabah,Kota Kinabatangan,2018,learning,104
Sabah,Kota Marudu,2018,learning,308
Sabah,Kuala Penyu,2018,learning,152
Sabah,Kunak,2018,learning,164
Sabah,Lahad Datu,2018,learning,469
Sabah,Matunggong,2018,learning,89
Sabah,Membakut,2018,learning,114
Sabah,Menumbok,2018,learning,60
Sabah,Nabawan,2018,learning,218
Sabah,Papar,2018,learning,613
Sabah,Penampang,2018,learning,447
Sabah,Pitas,2018,learning,197
Sabah,Putatan,2018,learning,294
Sabah,Ranau,2018,learning,459
Sabah,Sandakan,2018,learning,985
Sabah,Semporna,2018,learning,393
Sabah,Sipitang,2018,learning,145
Sabah,Sook,2018,learning,107
Sabah,Tambunan,2018,learning,176
Sabah,Tamparuli,2018,learning,259
Sabah,Tawau,2018,learning,1071
Sabah,Telupid,2018,learning,90
Sabah,Tenom,2018,learning,345
Sabah,Tongod,2018,learning,75
Sabah,Tuaran,2018,learning,360
Sabah,Overall,2018,learning,12776
Sarawak,Bau,2018,learning,254
Sarawak,Belaga,2018,learning,31
Sarawak,Betong,2018,learning,510
Sarawak,Bintulu,2018,learning,786
Sarawak,Dalat,2018,learning,100
Sarawak,Daro,2018,learning,36
Sarawak,Julau,2018,learning,49
Sarawak,Kanowit,2018,learning,96
Sarawak,Kapit,2018,learning,440
Sarawak,Kota Samarahan,2018,learning,868
Sarawak,Kuching,2018,learning,3187
Sarawak,Limbang,2018,learning,303
Sarawak,Lubok Antu,2018,learning,7
Sarawak,Lundu,2018,learning,156
Sarawak,Maradong,2018,learning,153
Sarawak,Marudi,2018,learning,9
Sarawak,Matu,2018,learning,32
Sarawak,Miri,2018,learning,1178
Sarawak,Mukah,2018,learning,354
Sarawak,Pakan,2018,learning,37
Sarawak,Saratok,2018,learning,59
Sarawak,Sarikei,2018,learning,389
Sarawak,Selangau,2018,learning,17
Sarawak,Serian,2018,learning,188
Sarawak,Sibu,2018,learning,1588
Sarawak,Simunjan,2018,learning,102
Sarawak,Song,2018,learning,40
Sarawak,Sri Aman,2018,learning,342
Sarawak,Tatau,2018,learning,39
Sarawak,Overall,2018,learning,11417
Selangor,Gombak,2018,learning,3593
Selangor,Hulu Langat,2018,learning,4985
Selangor,Hulu Selangor,2018,learning,1560
