Store,Address,State,Latitude,Longitude
99 SPEEDMART SDN BHD (TAMAN SRI GOMBAK 1) - 1316,"NO: 1 & 3,JALAN SG 3/12 TAMAN SERI GOMBAK 68100 BATU CAVES SELANGOR",SELANGOR,3.240902,101.702442
PASARAYA WELL-MART SL1,NO. 10S & 11S JALAN BIDARA 1 68100 SELAYANG SELANGOR,SELANGOR,3.2411057,101.6430327
99 SPEEDMART SDN BHD (TAMAN SELAYANG JAYA) - 1382,"NO: 19 & 21,JALAN SJ 17 TAMAN SELAYANG JAYA BANDAR SETIA ALAM 68100 BATU CAVES SELANGOR",SELANGOR,3.24118,101.64985
99 SPEEDMART SDN BHD (MASGENUINE SQUARE) - 1229,"NO: 15 & 16, MASGENUINE SQUARE, JALAN MELATI, 48050 KUANG SELANGOR",SELANGOR,3.2413251,101.6537997
SEGI FRESH (SRI GOMBAK),"SEGI FRESH SRI GOMBAK NO. 12-G & 14-G, JALAN SG 3/5, TAMAN SRI GOMBAK 68100 SRI GOMBAK SELANGOR",SELANGOR,3.241776,101.704622
BIG SUPERMART SDN BHD (BATU CAVES),"NO 3-19, JALAN SG 3/19, PUSAT BANDAR SRI GOMBAK 68100 BATU CAVES SELANGOR",SELANGOR,3.242407,101.704679
SEGI FRESH SG TUA,"NO. 5-G, 6-G & 7G JALAN BCU 1, KAWASAN PERINDUSTRIAN BATU CAVES UTARA 68100 BATU CAVES SELANGOR",SELANGOR,3.2433167,101.699738
GIANT MINI (SRI GOMBAK),NO 52 JALAN SG 1/8 TAMAN SERI GOMBAK 68100 SERI GOMBAK SELANGOR,SELANGOR,3.2438587,101.6980566
NSK TRADE CITY SDN BHD - CAWANGAN SELAYANG (HQ),"LOT 4673, 4674 & 4675, SELAYANG BATU 8, JALAN IPOH, 68100 BATU CAVES SELANGOR",SELANGOR,3.2441708,101.6592888
TMG MART (SRI GOMBAK) SDN BHD,1385 JALAN TAMAN INDUSTRI BOLTON 1 TAMAN PERINDUSTRIAN BOLTON 68100 BATU CAVES SELANGOR,SELANGOR,3.244177,101.697249
99 SPEEDMART SDN BHD (KG MANCHIS) - 2221,"NO: 13 & 14 (GROUND FLOOR), JALAN BESAR MANCHIS, KAMPUNG MANCHIS, 28740 BENTONG PAHANG",PAHANG,3.244453,102.4142518
PASAR MINI SYAMIM-KEDAI JIMAT,"NO 17 AND 19, JALAN 1, TAMAN BATU CAVES 68100 BATU CAVES SELANGOR",SELANGOR,3.2448047,101.6966439
KCT TRADING,"SUBLOT 17, GROUND FLOOR BBC INDUSTRIAL SHOP HOUSE KM10, JALAN BINTULU - TATAU, BINTULU 97000 SEBAUH SARAWAK",SARAWAK,3.2450518,113.2670325
SEGI FRESH BATU CAVES,"NO.23, 25, 27 & 29 JALAN SBC 2 TAMAN SRI BATU CAVES 68100 BATU CAVES W.P KUALA LUMPUR",W.P KUALA LUMPUR,3.2457909,101.6817837
PASARAYA WELL-MART SL3,"NO. 18, JLN IDAMAN 8/1 TMN BUKIT IDAMAN 68100 BATU CAVES SELANGOR",SELANGOR,3.2469623,101.6392405
99 SPEEDMART SDN BHD (SELAYANG BARU 2) - 1656,"NO: 1 & 2, JLN 11-B SELAYANG BARU 68100 BATU CAVES SELANGOR",SELANGOR,3.247986,101.671527
PASARAYA WELL-MART SB5,"NO 5, JALAN SP 12A TAMAN SRI PUTRA 47000 SUNGAI BULOH SELANGOR",SELANGOR,3.2488541,101.5583831
GIANT MINI (TAMAN SRI GOMBAK 2),63 JALAN SG 8/7 TAMAN SRI GOMBAK 68100 BATU CAVES SELANGOR,SELANGOR,3.2494,101.707185
HALIMATUS 1998 MART SDN BHD,"BATU 30, JALAN BINTULU-MIRI 97000 BINTULU SARAWAK",SARAWAK,3.2506945,113.2785314
QIZTINA ENTERPRISE - BATU 31,"MILE 31, JALAN BINTULU-MIRI 97000 BINTULU SARAWAK",SARAWAK,3.2506945,113.2785314
SEGI FRESH JERAM,"NO.7-G, 9-G & 11-G JALAN SEJAHTERA 1 TAMAN SEJAHTERA 45800 KUALA SELANGOR SELANGOR",SELANGOR,3.251268,101.30848
PASARAYA WELL-MART GB1,"NO. 2G & 3G, JALAN GP2A TAMAN GOMBAK PERMAI 68100 BATU CAVES SELANGOR",SELANGOR,3.2517777,101.6863924
SRI TERNAK FOOD MART (SL) SDN BHD,"LOT 1031, BLOCK 7H, 7J & 7K BATU 7 1/2 JALAN RAWANG 68100 SELAYANG SELANGOR",SELANGOR,3.2520127,101.659509
PASARAYA WELL-MART GB3,"NO. 32, TAMAN PGN 2/2 TAMAN PINGGIRAN 68100 BATU CAVES SELANGOR",SELANGOR,3.254047,101.692436
TUNAS MANJA SDN BHD (HILL PARK),"NO 5-15, JLN PINANG 4/1, BANDAR HILL PARK 42300 PUNCAK ALAM SELANGOR",SELANGOR,3.2549807,101.4457617
99 SPEEDMART SDN BHD (KG BARU KEMAYAN) - 2157,"NO: 1 (GROUND FLOOR), LORONG 7, KAMPUNG BARU KEMAYAN, 28380 KEMAYAN PAHANG",PAHANG,3.2551525,102.42658
ECONSAVE CASH & CARRY (JM) SDN BHD (JERAM),"NO 1, 3, 5, 7, 9 & 11 JALAN DATO TAN TENG KUAY 2 SUNGAI BULOH 45800 JERAM SELANGOR",SELANGOR,3.255837,101.307302
99 SPEEDMART SDN BHD (SASARAN2) - 1772,"NO: 237, JALAN BESAR SASARAN, SUNGAI BULOH, 45800 JERAM SELANGOR",SELANGOR,3.256397,101.30758
TF VALUE-MART SDN BHD (BERA),NO.2 JALAN SENTRAL TRIANG 8 SENTRAL TRIANG 28300 TRIANG PAHANG,PAHANG,3.2583558,102.435983
ECONSAVE CASH & CARRY (TRI) SDN BHD (TRIANG),NO. 2 JALAN SENTRAL TRIANG 10 SENTRAL TRIANG 28300 TRIANG PAHANG,PAHANG,3.258557,102.4338177
99 SPEEDMART SDN BHD (ARENA CURVE) - 2984,"NO: 72-1-27 & 72-1-28 (GROUND FLOOR), JALAN MAHSURI, ARENA CURVE, 11950 BAYAN LEPA SELANGOR",SELANGOR,3.259608639,101.6754718
TF VALUE-MART SDN BHD (BATU CAVES),LOT 10243 JALAN BATU CAVES 68100 BATU CAVES SELANGOR,SELANGOR,3.25973816,101.6760507
PASARAYA BS TRIANG SDN BHD,"NO. 1, 3, 5, 7, 9, 11, 13, 15 & 17, JALAN SENTRAL, TRIANG 3, SENTRAL TRIANG 28300 TRIANG PAHANG",PAHANG,3.2605083,102.4364824
99 SPEEDMART SDN BHD (SASARAN 1) - 1051,"NO: 3 & 4 (G), JLN MUARA 2, TMN MUARA ESTEE, SG BULOH, 45800 JERAM SELANGOR",SELANGOR,3.260751,101.3051739
99 SPEEDMART SDN BHD (TMN SELANGAT JERAM) - 1696,"NO: 17 & 19, JALAN 1, TMN SELANGAT, 45800 JERAM SELANGOR",SELANGOR,3.261531,101.310209
TUNAS MANJA SUPERMARKET SDN BHD (MUKIM BEBAR),"LOT PT 232, MUKIM BEBAR 26700 MUADZAM SHAH PAHANG",PAHANG,3.2630235,103.1279494
99 SPEEDMART SDN BHD (TMN KOMERSIAL EMAS) - 2137,"NO: 1 & 2 (GROUND FLOOR), JALAN EMAS 2A, TAMAN KOMERSIAL EMAS, 28200 BANDAR BERA PAHANG",PAHANG,3.26646,102.4484241
MDS MART (SUNGAI PLAN) SDN BHD,"SUBLOT 504-507, LOT 583, KLD, SG PLAN JALAN TG. KIDURONG 97000 BINTULU SARAWAK",SARAWAK,3.2729096,113.1194484
MDS MART (TATAU) SDN BHD,"LOT 471, BLOCK 22, BUAN LAND DISTRICT 97000 BINTULU SARAWAK",SARAWAK,3.275837,113.118212
KIM HOCK SUPERMARKET (SARIKEI) SDN BHD,"NO. 17, 19, 21, 23, 25, 27, 29, 31 JALAN NENAS 3 SAREKEI 96100 SARIKEI SARAWAK",SARAWAK,3.278816,101.5018213
99 SPEEDMART SDN BHD (BANDAR BARU KUNDANG) - 1539,"NO: 43-B & 43-C, JALAN PEKAN 2 KAMPUNG BARU KUNDANG BANDAR SETIA ALAM 48020 RAWANG SELANGOR",SELANGOR,3.2793027,101.5139205
PASARAYA BSK SDN BHD CAW. RAWANG,"NO. 160 (BLK N-83A), 162 (N-86), 163 (N-88), 164 (N-90), 165 (N-92) & 166 (N93A) GF-FL, JALAN 7A/3, BANDAR TASIK PUTERI, 48020 RAWANG SELANGOR",SELANGOR,3.2843175,101.4726507
118 FRESHMART (TELEMONG),"118 JALAN BESAR TELEMONG, 28620 28620 TELEMONG PAHANG",PAHANG,3.2906089,102.0857733
99 SPEEDMART SDN BHD (TMN ASSAM JAWA) - 1215,"NO: 11 B & 13 B, JALAN 1, TAMAN ASSAM JAWA, 45700 BUKIT ROTAN SELANGOR",SELANGOR,3.2999233,101.2928579
SEGI FRESH (ASSAM JAWA),"SEGI FRESH ASSAM JAWA NO.3,5 & 7, JALAN GAYA MERAK TAMAN GAYA MERAK 45700 BUKIT ROTAN SELANGOR",SELANGOR,3.3025904,101.2890986
PASARAYA SOON HUAT SDN BHD (TAMAN BERSATU),"17-26, JALAN BERSATU 8, TAMAN BERSATU 48000 RAWANG SELANGOR",SELANGOR,3.3072922,101.578043
NSK TRADING SDN BHD - CAWANGAN RAWANG,"LOT 11642 & 11643, JALAN BJ 2, OFF JALAN RAWANG, TAMAN PERINDUSTRIAN BELMAS JOHAN 47400 RAWANG SELANGOR",SELANGOR,3.3074437,101.5567829
EHSAN SEGI RAWANG,NO. 10 & 11 JALAN BERSATU 8 TAMAN BERSATU 48000 RAWANG SELANGOR,SELANGOR,3.3098838,101.5823843
BEST FRESH MART SDN BHD - IJOK,"NO. 8, 10, 12, & 16, JALAN IJOK PERMAI 1, PUSAT NIAGA IJOK PERMAI, 45600 IJOK SELANGOR",SELANGOR,3.3109727,101.4205618
DMART SEGI PURUN,FELDA PURUN 28200 BANDAR BERA PAHANG,PAHANG,3.3117221,102.5972419
PURUN JAYA TRADING,152 FELDA PURUN 28300 TRIANG PAHANG,PAHANG,3.3117221,102.5972419
SEGI FRESH IJOK,"NO. 6,8,10 JALAN IJOK UTAMA 4 TAMAN IJOK UTAMA 46520 BATANG BERJUNTAI SELANGOR",SELANGOR,3.3125904,101.4095861
99 SPEEDMART SDN BHD (IJOK) - 1076,"NO: 10 & 12, JALAN IJOK UTAMA 1, TAMAN IJOK UTAMA, BATANG BERJUNTAI 45600 IJOK SELANGOR",SELANGOR,3.3138299,101.4125087
PASARAYA SOON HUAT SDN BHD (RAWANG),"18-20, BATU 18 48000 RAWANG SELANGOR",SELANGOR,3.3143541,101.5769434
PASAR MINI THONG HING,"F1698, JALAN BESAR BATU ARANG 48100 BATU ARANG SELANGOR",SELANGOR,3.3181664,101.5103019
NSK TRADE CITY (RAWANG JAYA) SDN BHD,"LOT 647 & 682, JALAN RAWANG, RAWANG JAYA, 48000 RAWANG SELANGOR",SELANGOR,3.3195698,101.5676055
PASARAYA BSK SDN BHD CAW. KUALA SELANGOR,"NO. 10, 12, 14 & 16, JALAN BENDAHARA 1/2A, TAMAN BENDAHARA, 45000 KUALA SELANGOR SELANGOR",SELANGOR,3.321189,101.273718
LOTUSS (RAWANG),LOTUSS RAWANG NO. 1 JALAN RAWANG 48000 RAWANG SELANGOR,SELANGOR,3.3215186,101.5813674
99 SPEEDMART SDN BHD (BANDAR TASIK PUTERI 2) - 1390,67-G-A & 67-G-B & 67-1-B JALAN 7A/3 BANDAR TASIK PUTERI 48020 RAWANG SELANGOR,SELANGOR,3.3215288,101.5076039
SEGI FRESH KUALA SELANGOR,"1,3,5,7 & 9 JALAN BENDAHARA 1/2B TAMAN BENDAHARA 45000 KUALA SELANGOR SELANGOR",SELANGOR,3.321536,101.273756
GIANT HYPERMARKET (RAWANG),NO.1 JALAN BINTANG PUSAT BANDAR RAWANG 48000 RAWANG SELANGOR,SELANGOR,3.3224425,101.5756605
99 SPEEDMART SDN BHD (KUALA SELANGOR 2) - 1279,"NO: 71 & 73, JALAN MEDAN NIAGA 2, TAMAN MAKMUR, 45000 KUALA SELANGOR SELANGOR",SELANGOR,3.3226031,101.2731562
PASARAYA ZAHIR,NO.16 LORONG TERATAI 2/12 BANDAR BARU KUALA SELANGOR 45000 KUALA SELANGOR SELANGOR,SELANGOR,3.323875,101.259993
99 SPEEDMART SDN BHD (BANDAR COUNTRY HOMES 1) - 1244,NO: 26 & 28 JALAN PUSAT BCH 1/3 BANDAR COUNTRY HOMES 48000 RAWANG SELANGOR,SELANGOR,3.324119,101.5249981
MYDIN RAWANG EMPORIUM,NO.1-11 LOT 646-651 JALAN BANDAR RAWANG 8 48000 RAWANG SELANGOR,SELANGOR,3.3261815,101.5279571
99 SPEEDMART SDN BHD (KUALA SELANGOR 3) - 1388,"NO: 80 & 82, JALAN MELATI 3/1, BANDAR MELATI, 45000 KUALA SELANGOR SELANGOR",SELANGOR,3.330076,101.256392
99 SPEEDMART SDN BHD (BANDAR COUNTRY HOMES 2) - 1496,NO : 37 & 39 JLN DESA 9/6 BDR COUNTRY HOMES 48000 RAWANG SELANGOR,SELANGOR,3.334497,101.5277262
SEGI FRESH SAUJANA RAWANG,"42A, 46, 48 JALAN SR 4/1A SAUJANA RAWANG 48000 RAWANG SELANGOR",SELANGOR,3.3350597,101.5176405
99 SPEEDMART SDN BHD (KUALA SELANGOR 1) - 1099,NO: 7 & 9 JALAN RAJA ABDULLAH BATANG BERJUNTAI 45000 KUALA SELANGOR SELANGOR,SELANGOR,3.340756,101.250282
PASARMINI KINTA - KUALA SELANGOR,"NO.1-G & 3-G, JALAN PIAI 1, TAMAN PIAI, 45000 KUALA SELANGOR SELANGOR",SELANGOR,3.3410264,101.5573667
ECONSAVE CASH & CARRY (KSEL) SDN BHD (KUALA SELANGOR),"LOT 766, JALAN BERNAM PASIR PENAMBANG 45000 KUALA SELANGOR SELANGOR",SELANGOR,3.3483435,101.2542461
SYARIKAT LIM YOU THO DAN ANAK2,A-10 & 12 JALAN BESAR 45600 BATANG BERJUNTAI SELANGOR,SELANGOR,3.3628659,101.3085995
99 SPEEDMART SDN BHD (BATANG BERJUNTAI) - 1083,"NO: 26 & 28, JALAN BERJUNTAI 4, BATANG BERJUNTAI 45600 BATANG BERJUNTAI SELANGOR",SELANGOR,3.3628659,101.3085995
99 SPEEDMART SDN BHD (TMN DELIMA KUALA SELANGOR) - 2927,"NO: 1 (GROUND FLOOR), JALAN DELIMA 1, TAMAN DELIMA, 45000 KUALA SELANGOR SELANGOR",SELANGOR,3.3647898,101.2444339
WONG WING HING,NO. LOT 25001-B BUKIT TINGGI 28750 BENTONG PAHANG,PAHANG,3.3697181,101.8544243
99 SPEEDMART SDN BHD (PESONA HEIGHT) - 1977,"NO: P1 & P2 (GROUND FLOOR) JALAN PESONA 1 PERSONA HEIGHT, BUKIT TINGGI 28750 BENTONG PAHANG",PAHANG,3.3714637,101.8558869
99 SPEEDMART SDN BHD (TMN GOHTONG JAYA) - 2772,"NO: 16 & 17 (GROUND FLOOR), JALAN JATI 1, TAMAN GOHTONG JAYA, 69000 GENTING HIGHLANDS PAHANG",PAHANG,3.3760363,101.77462
99 SPEEDMART SDN BHD (TMN SRI CAHAYA) - 2809,"NO: 26 & 27 (GROUND FLOOR), JALAN 1, TAMAN SRI CAHAYA, 45600 BESTARI JAYA SELANGOR",SELANGOR,3.377761,101.396931
99 SPEEDMART SDN BHD (TMN AMAN SURIA) – 3351,"NO: 8 & 10 (GROUND FLOOR), JALAN AMAN SURIA 3, TAMAN AMAN SURIA, 45600 BESTARI JAYA SELANGOR",SELANGOR,3.38035,101.412686
99 SPEEDMART SDN BHD (TMN NILAM) - 1570,"NO: 19 & 21 (G), JALAN NILAM 1, TAMAN NILAM, KG SG TERAP, 45500 TANJUNG KARANG SELANGOR",SELANGOR,3.383043,101.229913
DMART SEGI CHINI 05,FELDA CHINI 05 PEKAN 26600 PEKAN PAHANG,PAHANG,3.384522,103.38836
QIZTINA ENTERPRISE - TUBAU,JALAN BAKUN-BINTULU RH JACKSON WAN LUHAT 96900 BAKUN SARAWAK,SARAWAK,3.3920292,113.4026296
SEGI FRESH TANJONG KARANG,"30, 32, 34, 36, 38, 40 & 42 GROUND FLOOR, JALAN 2 TAMAN TANJONG KARANG 45500 TANJONG KARANG SELANGOR",SELANGOR,3.393955,101.182227
SEGI FRESH BUKIT SENTOSA,"NO. 7G, 9G, 11G & 11AG JALAN BUNGA KERTAS 1C PERNIAGAAN JALAN BUNGA KERTAS, BULIT SENTOSA 48300 RAWANG SELANGOR",SELANGOR,3.3995543,101.5580068
YAT FONG HERBS 'N' FOODS SDN BHD (BUKIT SENTOSA),"31,33,35,37,39 & 41, JALAN BUNGA KERTAS 1B PERNIAGAAN JALAN BUNGA KERTAS, BUKIT SENTOSA 48300 RAWANG SELANGOR",SELANGOR,3.4003608,101.5575466
LOTUSS (BUKIT BERUNTUNG),"LOTUSS BUKIT BERUNTUNG NO 1, JALAN ORKID 1 SEKSYEN BS1 BANDAR BUKIT SENTOSA 48300 RAWANG SELANGOR",SELANGOR,3.404283,101.5578767
BEST FRESH MART SDN BHD - TANJONG KARANG,"NO. 69, JALAN KILANG PADI, 45500 TANJONG KARANG SELANGOR",SELANGOR,3.4046732,101.2004619
99 SPEEDMART SDN BHD (SG GULANG GULANG) – 1681,"NO. 1 & 3, JALAN PADI RIA 1, ZON IKS, SG GULANG GULANG, 45500 TANJUNG KARANG SELANGOR",SELANGOR,3.405935,101.201761
PASAR RAYA HONG HENG,"42,22 PUSAT BANDAR 45500 TANJUNG KARANG SELANGOR",SELANGOR,3.4063134,101.3316921
PASARAYA GRAND UNION,"NO 1,JLN KAMUNTING SEKSYEN BB6 BANDAR BUKIT BERUNTUNG 48300 RAWANG SELANGOR",SELANGOR,3.4118813,101.5591498
99 SPEEDMART SDN BHD (SG JERIK) - 2680,"NO: 1 & 2 (GROUND FLOOR), LORONG SJ 3, BANDAR BARU SUNGAI JERIK, 27080 SUNGAI JERIK PAHANG",PAHANG,3.416574,103.4241985
99 SPEEDMART SDN BHD (TMN SERI TIRAM UTAMA) - 1346,"NO: 22 & 24, JALAN TIRAM UTAMA 1, TAMAN SERI TIRAM UTAMA 45500 TANJUNG KARANG SELANGOR",SELANGOR,3.4178478,101.1878098
99 SPEEDMART SDN BHD (BUKIT SENTOSA 1) - 1521,"NO: 1 & 3, JALAN SEROJA 1A NO: 1 & 3, JALAN SEROJA 48300 BUKIT SENTOSA SELANGOR",SELANGOR,3.4179012,101.5686722
99 SPEEDMART SDN BHD (TMN MAKMUR) - 1171,"NO: 25 & 27, JALAN MAKMUR 1, TAMAN MAKMUR, 45500 TANJONG KARANG SELANGOR",SELANGOR,3.418614,101.186221
MS MEMPAGA SEGAR (LANCHANG 1) SDN BHD,"NO 1, GROUND FLOOR, JLN LANCHANG INDAH 6/1 28500 KARAK PAHANG",PAHANG,3.4196213,102.0340067
ANJUNG SATU ENTERPRISE,NO. 16 KEDAI RUNCIT FELDA CHINI SATU 26690 PEKAN PAHANG,PAHANG,3.4202437,102.9539624
DUSUN MINI MART,"NO.12, KAMPUNG DUSUN MUKIM PENYOR 26690 CHINI PAHANG",PAHANG,3.4202437,102.9539624
DMART SEGI CHINI TIMUR 02,"FELDA CHINI TIMUR 02, CHINI 26690 PEKAN PAHANG",PAHANG,3.4202437,102.9539624
SEGI FRESH (ANTARA GAPI),"SEGI FRESH ANTARA GAPI NO. 33A-G, 35-G, 35-LG, 35-2, JALAN GAPIMAS 1 LAMAN GAPIMAS 48200 SERENDAH SELANGOR",SELANGOR,3.4211721,101.6265218
99 SPEEDMART SDN BHD (TG KARANG1) - 1043,"15 & 17, JALAN PB 1/1, PUSAT BANDAR TANJONG KARANG, 45500 TANJONG KARANG SELANGOR",SELANGOR,3.425357,101.176906
99 SPEEDMART SDN BHD (TAMAN WAWASAN) - 2871,NO: 164 & 166 (GROUND FLOOR) JALAN WAWASAN 3 TAMAN WAWASAN 86800 MERSING SELANGOR,SELANGOR,3.427957,101.170983
REZKI TANJUNG MINI MARKET,REZKI TANJUNG MINI MARKET NO. 37 & 39 TINGKAT BAWAH JALAN 1 TAMAN RADIN JAYA 45500 TANJONG KARANG SELANGOR,SELANGOR,3.428119,101.16314
TUNAS MANJA SUPERMARKET (TEMERLOH) SDN BHD,"PUSAT PERNIAGAAN CHENGAL 2, JALAN MENTAKAB – TEMERLOH 28000 TEMERLOH PAHANG",PAHANG,3.4284345,102.3993362
SEGI FRESH BUKIT BERUNTUNG 2,"NO.27G, 29G & 29-1 JALAN INAI 2 BUKIT BERUNTUNG 48300 RAWANG SELANGOR",SELANGOR,3.4291456,101.557572
99 SPEEDMART SDN BHD (TG KARANG 2) - 1763,"NO: 6 & 8, LORONG BAHAGIA 2, JALAN SUNGAI KAJANG, 45500 TANJUNG KARANG SELANGOR",SELANGOR,3.4310422,101.1624964
MEMPAGA FRESH SDN BHD (KUALA KRAU),"NO. 1,3,5,7,9 & 11 JALAN TKI 2 TAMAN KRAU INDAH 28000 TEMERLOH PAHANG",PAHANG,3.4438993,102.3625166
99 SPEEDMART SDN BHD (LANCHANG) - 2047,"NO: 11 & 13 (GROUND FLOOR), JALAN LANCHANG INDAH, TAMAN LANCHANG INDAH, 28500 LANCHANG PAHANG",PAHANG,3.4458135,102.359318
THE STORE (TEMERLOH),"THE STORE TERMINAL UTAMA, TERMINAL UTAMA NO 2, JALAN SUDIRMAN 28000 TEMERLOH PAHANG",PAHANG,3.4485886,102.415293
TF VALUE-MART (TEMERLOH),LOT 1F-1 TEMERLOH MALL OFF JALAN JAYA 28000 TEMERLOH PAHANG,PAHANG,3.4493956,102.3961505
99 SPEEDMART SDN BHD (TMN TEMERLOH JAYA) - 2119,"NO : 96 & 98 (GROUND FLOOR), JALAN TEMERLOH JAYA, TAMAN TEMERLOH JAYA, 28000 TEMERLOH PAHANG",PAHANG,3.4506314,102.3904409
99 SPEEDMART SDN BHD (TMN PERINDUSTRIAN TEMERLOH) - 3001,"NO: 39 & 41 (GROUND FLOOR), JALAN DAGANG 1/1, PUSAT PERDAGANGAN TAMAN PERINDUSTRIAN TEMERLOH 28400 MENTAKAB PAHANG",PAHANG,3.4542615,102.3512039
99 SPEEDMART SDN BHD (BATANG KALI 3) - 2812,"NO: 48 (GROUND FLOOR), JALAN ARA 2, PERNIAGAAN JALAN ARA BATANG KALI, 44300 BATANG KALI SELANGOR",SELANGOR,3.4565797,101.6613235
99 SPEEDMART SDN BHD (BATANG KALI2) - 1495,"NO : 67 & 69, JLN MERANTI 1, BDR UTAMA, 44300 BATANG KALI SELANGOR",SELANGOR,3.4565913,101.6563909
BS FROZEN & FRESHMART SDN BHD (TEMERLOH),"NO. 19, 21, 23, 25, 27, 29 & 31, GROUND FLOOR, TOK MUDA AWANG NGAH 1 28000 TEMERLOH PAHANG",PAHANG,3.456972,102.3497818
DMART SEGI FELDA JENGKA 19,FELDA JENGKA 19 TEMERLOH 28030 TEMERLOH PAHANG,PAHANG,3.4573126,102.3977877
99 SPEEDMART SDN BHD (HULU YAM BARU) - 1441,"NO: 6 & 7, JALAN BESAR,SEKSYEN 1 ,HULU YAM BARU, 44300 HULU YAM SELANGOR",SELANGOR,3.4575532,101.6612689
99 SPEEDMART SDN BHD (ANTARA GAPI) - 1625,"NO: 20 & 22, JALAN GAPI 1A/2, PERNIAGAAN ANTARA GAPI, HULU YAM BHARU, 48200 SUNGAI CHIK SELANGOR",SELANGOR,3.4587017,101.6560531
99 SPEEDMART SDN BHD (SERENDAH) - 1378,"NO: 73 & 74, JALAN BESAR SERENDAH, TAMAN BATU 48200 SERENDAH SELANGOR",SELANGOR,3.4587017,101.6560531
ECONSAVE CASH & CARRY (BA) SDN BHD (BATANG KALI),"NO 1 LOT PT 6903, JALAN MAHAGONI 8, BANDAR UTAMA BATANG KALI, 44300 BATANG KALI SELANGOR",SELANGOR,3.460782,101.66139
SEGI FRESH BATANG KALI,"1,3,5,7,9,11 & 13 JALAN MAHAGONI 7/4 BANDAR BARU BATANG KALI 44300 BATANG KALI SELANGOR",SELANGOR,3.461914,101.653294
99 SPEEDMART SDN BHD (BATANG KALI1) - 1266,"NO: 55 & 57, JALAN MAHAGONI 7/1, SEKSYEN 4,BANDAR UTAMA BATANG KALI, 44300 BATANG KALI SELANGOR",SELANGOR,3.462336,101.660226
PASARAYA BS TEMERLOH SDN BHD,"NO. 3, 5, 7, 9, 11, 13 & 15, JALAN CHENGAL INDAH 1, TAMAN CHENGAL INDAH 28000 TEMERLOH PAHANG",PAHANG,3.4645507,102.3909861
99 SPEEDMART SDN BHD (TMN SETIA JASA) - 2224,"NO: 15 & 17 (GROUND FLOOR), JALAN SJ 1 OFF JALAN MARAN, TAMAN SETIA JASA, 28000 TEMERLOH PAHANG",PAHANG,3.4688527,102.3375098
PACIFIC GROCER & DEPARTMENT STORE (MENTAKAB STAR CITY),"LORONG BENDAHARA 1, MENTAKAB STAR CITY, 28400 MENTAKAB PAHANG",PAHANG,3.4701373,102.3312945
PACIFIC HYPERMARKET & DEPARTMENTAL STORE SDN BHD,"LORONG BENDERA BENDAHARA 1 MENTAKAB STAR CITY, 28400 MENTAKAB PAHANG",PAHANG,3.4722267,102.3341055
TF VALUE MART (MENTAKAB),BANGUNAN PASAR LAMA MENTAKAB JALAN TEMERLOH MENTAKAB 28400 MENTAKAB PAHANG,PAHANG,3.474944,102.3202755
99 SPEEDMART SDN BHD (TMN BKT BENDERA) - 2118,"NO : 40 & 42 (GROUND FLOOR), JALAN BENDERA MAHKOTA, TAMAN BUKIT BENDERA, 28400 MENTAKAB PAHANG",PAHANG,3.4752562,102.3411249
PASARAYA BS TEMERLOH SDN BHD (CAW. MENTAKAB),"NO. 1, JALAN SRI LAYANG 1/2, TAMAN SRI LAYANG, 28400 28400 MENTAKAB PAHANG",PAHANG,3.4768197,102.3258623
118 FRESHMART (MENTAKAB INDAH),"NO: 43, 45, 47, 49, 51, JALAN MENTAKAB INDAH 1, TAMAN MENTAKAB INDAH 28400 MENTAKAB PAHANG 28400 MENTAKAB PAHANG",PAHANG,3.4770802,102.3467645
99 SPEEDMART SDN BHD (TMN MAJU INDAH) - 2265,"NO: 1 & 2 (GROUND FLOOR), LORONG MAJU INDAH 1, TAMAN MAJU INDAH, 27600 RAUB PAHANG",PAHANG,3.4774014,102.345839
TUNAS MANJA SUPERMARKET (IM2),"A35 - A43, JALAN IM2 TAMAN PASDEC AMAN 25200 BANDAR INDERA MAHKOTA PAHANG",PAHANG,3.4797194,102.34007
99 SPEEDMART SDN BHD (TMN RIMBA) - 2218,"NO: 75 & 77 (GROUND FLOOR), JALAN ANGSANA, TAMAN RIMBA, 28400 MENTAKAB PAHANG",PAHANG,3.481956,102.33012
TUNAS MANJA SUPERMARKET SDN BHD (KETAPANG),NO 6-13 LORONG KETAPANG INDAH 1 TAMAN KETAPANG INDAH 26600 PEKAN PAHANG,PAHANG,3.4829486,103.4009983
99 SPEEDMART SDN BHD (MENTAKAB) - 2173,"NO: 3 (GROUND FLOOR), JALAN HAJI KASSIM, 28400 MENTAKAB TAMAN BUKIT SEMANTAN, 28400 MENTAKAB PAHANG",PAHANG,3.483174,102.3484295
TF VALUE MART (MENTAKAB 2),28. PT 7213 JALAN MOK HEE KIANG MENTAKAB 28400 MENTAKAB PAHANG,PAHANG,3.4838821,102.3498589
DMART SEGI MEMPAGA 02,FELDA MEMPAGA 02 KARAK 28600 KARAK PAHANG,PAHANG,3.4840046,102.0912216
PASARAYA BS PEKAN SDN BHD (KETAPANG),"NO. 11, 12, 13, 14 & 15 LORONG MAWAR 1, PUSAT INDUSTRI KETAPANG 26600 PEKAN PAHANG",PAHANG,3.4842001,103.4180023
